"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message";"from"
"1";"427";"390";"632184113535510_3486230131464213";"data";"fetched (200)";"2021-01-20 11:01:57.248938";"Facebook:/<page-id>/posts";"Măsurile luate de Guvern, în urmă cu câteva săptămâni, pentru limitarea pandemiei de COVID-19 dau deja primele rezultate. Totuși, încă nu am reușit să îngrădim pandemia, drept urmare s-a impus recent al doilea set de măsuri, fiindcă numărul de bolnavi cu forme severe a crescut prea mult. Ne așteptăm ca efectele acestor noi reglementări naționale aflate în vigoare acum să se vadă în 2-3 săptămâni. Pentru a ajunge la acest rezultat, le-am cerut astăzi celor din Prefecturi, Poliție și Jandarmerie să implementeze aceste măsuri cu toată fermitatea și claritatea, pentru că în joc este viața cetățenilor, iar sănătatea românilor este, pentru noi toți, pe primul loc.";"2020-11-12T12:47:48+0000";"";"";"";"{""name"": ""Klaus Iohannis"", ""id"": ""632184113535510""}"
"1";"428";"390";"632184113535510_3481344218619471";"data";"fetched (200)";"2021-01-20 11:01:57.248938";"Facebook:/<page-id>/posts";"Am avut astăzi o nouă ședință privind pregătirea campaniei naționale de vaccinare anti-COVID-19. Datorită mecanismului european, România va beneficia de aceste vaccinuri și avem deja o strategie pregătită pentru momentul în care vor fi disponibile. Până atunci însă nu există o altă soluție decât măsuri restrictive, pentru protejarea populației și reducerea presiunii uriașe asupra sistemului sanitar. Este absolut de înțeles că aceste măsuri nu sunt populare, produc supărare și sunt greu de acceptat după un an în care am fost nevoiți să ne schimbăm radical modul de viață. Suntem însă într-un moment în care nu este vorba doar de fiecare dintre noi în parte, ci de noi toți la un loc. Lupta cu pandemia este și un test al solidarității, pe care suntem obligați să îl trecem.";"2020-11-10T18:18:52+0000";"";"";"";"{""name"": ""Klaus Iohannis"", ""id"": ""632184113535510""}"
"1";"429";"390";"632184113535510_3467159476704612";"data";"fetched (200)";"2021-01-20 11:01:57.248938";"Facebook:/<page-id>/posts";"Am avut astăzi aproape 10.000 de cazuri noi de persoane care s-au îmbolnăvit de COVID-19 și mulți, prea mulți români care au decedat. Sunt necesare măsuri mai ferme, luate la nivel național, pentru că cele deja în vigoare nu mai sunt suficiente pentru a controla epidemia. Astfel, urmează ca toate școlile să treacă la predare online, angajații din sistemul public și privat să lucreze în telemuncă unde este posibil, magazinele vor fi închise la ora 21:00, iar circulația pe timpul nopții va fi restricționată. Petrecerile publice și private vor fi interzise, târgurile și piețele închise, iar purtarea măștii va fi obligatorie peste tot, în interior, inclusiv la locul de muncă, și în exterior. Firmele și toate autoritățile își vor decala programul, pentru a evita aglomerația în mijloacele de transport. Trebuie să controlăm extinderea pandemiei și să dăm șanse medicilor să trateze cazurile grave. Nu dorim să închidem economia românească, ci să luăm măsuri prin care oamenii sunt protejați și economia funcționează în continuare. Așa fac națiunile puternice și națiunea română este o națiune puternică, dragii mei, și vom trece împreună prin această criză!";"2020-11-05T18:06:19+0000";"";"";"";"{""name"": ""Klaus Iohannis"", ""id"": ""632184113535510""}"
"1";"430";"390";"632184113535510_3461622757258284";"data";"fetched (200)";"2021-01-20 11:01:57.248938";"Facebook:/<page-id>/posts";"Am convocat astăzi o întâlnire cu ministrul Sănătăţii și cu experții din domeniu pentru a evalua stadiul pregătirilor pentru strategia de vaccinare anti-COVID în România. Ca parte a acordurilor încheiate de către Comisia Europeană, țării noastre îi revin 10,7 milioane de doze, prima tranșă urmând să ajungă, în cel mai favorabil scenariu, în primul trimestru al anului viitor. Primii care vor fi vaccinați vor fi lucrătorii din sistemul medical și persoanele din grupele de risc, iar vaccinarea întregii populații va începe cel mai devreme în primăvară. Fac apel la personalul medical de a se pregăti și a se informa corect în vederea acestui proces de vaccinare. Trebuie bine stabilite centrele de vaccinare, iar medicii de familie trebuie să fie la rândul lor instruiți. Vaccinul va fi esențial pentru controlul pandemiei și relansarea economiilor. Dar, până la apariția acestuia, este imperativ să respectăm cu maximă responsabilitate toate măsurile de protecție și prevenție pentru a limita cât mai mult numărul infectărilor.";"2020-11-03T17:06:35+0000";"";"";"";"{""name"": ""Klaus Iohannis"", ""id"": ""632184113535510""}"
"1";"431";"390";"632184113535510";"offcut";"fetched (200)";"2021-01-20 11:01:57.248938";"Facebook:/<page-id>/posts";"";"";"";"";"";""
"1";"432";"390";"632184113535510";"headers";"fetched (200)";"2021-01-20 11:01:57.248938";"Facebook:/<page-id>/posts";"";"";"";"";"";""
"1";"434";"390";"632184113535510";"empty";"fetched (200)";"2021-01-20 13:00:44.176880";"Facebook:/<page-id>/posts";"";"";"";"";"";""
"1";"435";"390";"632184113535510";"headers";"fetched (200)";"2021-01-20 13:00:44.176880";"Facebook:/<page-id>/posts";"";"";"";"";"";""
"0";"436";"None";"750349898436390";"seed";"";"None";"None";"";"";"";"";"";""
"1";"437";"436";"750349898436390_1931241887013846";"data";"fetched (200)";"2021-01-24 08:53:25.383551";"Facebook:/<page-id>/posts";"🔸Primarul Capitalei, Nicușor Dan: ”Construim un buget realist și transparent, eliminăm risipa și ne concentrăm pe adevăratele priorități”🔸           Primarul General, Nicușor Dan, a dat detalii astăzi, în cadrul unei conferinţe de presă, despre dezbaterile care au avut loc zilele acestea cu directorii din instituție și reprezentanții organizațiilor non-guvernamentale pe marginea bugetului pentru anul 2021.  Primarul General a mulţumit ONG-urilor participante la discuţii şi a reliefat rolul acestora în dezvoltarea Bucureştiului.  De asemenea, Nicușor Dan a subliniat că bugetul Primăriei Capitalei trebuie să fie real dimensionat, că trebuie să existe o coerenţă a cheltuielilor, cu venituri reale, astfel încât municipalitatea să poată recâştiga încrederea băncilor şi a pieţei.  ✏️ Primarul General, Nicușor Dan: „Bugetul Primăriei Capitalei este al nostru, al tuturor, al locuitorilor, şi de aceea suntem acum într-un proces de dezbatere pe care l-am început cu Executivul, cu consilierii generali şi cu ONG-urile şi vom continua după ce vom ajunge la o formă agreată cu cetăţenii din Bucureşti. Doresc să mulţumesc consilierilor şi viceprimarilor care au participat la dezbatere, pentru că am avut discuţii aplicate şi am ieşit din zona de politicianism, toată lumea a vorbit aplicat, pe cifre şi pe priorităţi pentru oraş. Vreau să mulţumesc, de asemenea, ONG-urilor care au participat la aceste întâlniri, pentru că şi ei au venit cu soluţii şi cu întrebări absolut pertinente. Şi vă dau doar două exemple: Există un ONG care a făcut un studiu despre cum pot fi folosite locurile publice pentru a eficientiza locurile de parcare din zone centrale din Bucureşti, iar un alt ONG a cartat mai bine de jumătate din clădirile de patrimoniu din Bucureşti, din zonele construite protejate. Este o sarcină pe care ar fi trebuit să o îndeplinească autorităţile publice, însă a făcut-o un ONG”.   🔸”Doresc să ieşim din politica de tip ‚Moş Crăciun’”🔸   Primarul General a mai declarat că doreşte ca bugetul să aibă o direcţie clară de dezvoltare, să fie realist şi bazat pe venituri reale: ✏️ „Doresc să ieşim din politica de tip ‚Moş Crăciun’, în care, din păcate, s-a desfăşurat până acum discuţia pe buget. Directorii propuneau mult, se tăia din pix şi nu exista nicio coerenţă între lucrurile care se plăteau de la bugetul local. Este fundamental ca bugetul să reflecte o direcţie de dezvoltare. Vom continua discuţiile şi repet, urgenţa este să ieşim cu un buget realist imediat după aprobarea bugetului naţional. Buget realist înseamnă cu venituri reale şi nu 7,5 miliarde venituri imaginare. Doresc să recâştigăm încrederea atât a băncilor, către care ne vom duce ca să ne împrumutăm, cât şi a pieţei, a furnizorilor de servicii, de lucrări, cu care vrem să lucrăm în continuare, în special a constructorilor. Avem foarte multe lucrări de făcut şi vrem să le dăm garanţia că noi ne ţinem de cuvânt, că plătim în termenele în care ne-am asumat să plătim şi că le cerem, de asemenea, lor să se ţină de obligaţiile contractuale”.  🔸Încheierea investiţiilor restante🔸  Primarul Capitalei a mai explicat că în forma finală a bugetului pentru anul 2021 se vor regăsi toate proiectele din campania electorală însă, în bugetul din luna februarie vor fi cuprinse, iniţial, doar investiţiile restante:  ✏️ „Pentru că este foarte important să avem un buget imediat după bugetul naţional, nu veţi găsi în lista de investiţii multe din cele menţionate în campania electorală, însă de-a lungul anului vor mai fi multe rectificări pozitive ale bugetului, în care vom adăuga, pe măsură ce vom identifica surse de finanţare, mari lucrări de investiţii, cum ar fi de exemplu Parcul Natural Văcăreşti. Fără îndoială că la una dintre rectificările acestea, probabil că în jurul lunilor aprilie-mai, o să vedeţi acest obiectiv de investiţii început. Cel târziu în luna mai se vor regăsi în buget şi marile proiecte din campanie”.   🔸Investiţii importante în bugetul 2021🔸  Primarul General a detaliat câteva exemple semnificative din bugetul existent al Primăriei Capitalei:  ✏️ “Subvenţia pentru transportul public facturată efectiv în 2020 este de 1,3 miliarde de lei, în condiţiile în care, în anul 2016 era de 600 de milioane de lei; subvenţia pentru termie facturată în 2020 - un miliard de lei. În concluzie, mai mult de jumătate din bugetul real pe anul 2020 a fost cheltuit pentru aceste două subvenţii.  Arena Naţională ne costă 20 de milioane de lei pe an şi produce două milioane de lei pe an, Administraţia de Consolidări a Clădirilor cu Risc seismic a plătit în 2020 cinci milioane de lei pentru a face o campanie publicitară, ‘Bucureştiul trainic’, dar în anul 2020 nu a semnat decât o convenţie pentru reabilitarea unui imobil.  Am avut o propunere de 25 de milioane de lei pentru statui noi în Bucureşti; avem administraţii care plătesc zeci de mii de euro pe chirii deşi AFI are spaţii disponibile iar altele le-a închiriat pe nimica toată.  Avem de asemenea restanţe istorice: PMB a încheiat cu BEI un contract pentru reabilitarea a 103 şcoli, contract care trebuia încheiat în 2008 însă mai sunt 5 sau 6 şcoli care trebuie finalizate. Există de asemenea convenţii pentru consolidarea clădirilor semnate din 2005, 2006, 2007, iar oamenii din acele clădiri stau de 9 ani în locuinţe de necesitate.  În ceea ce priveşte cartierul Henri Coandă, în 2007 PMB s-a angajat să execute şi lucrările care aparţineau oraşului Voluntari, iar în anul 2012 o hotărâre a instanţei ne obligă să realizăm aceste lucrări.  Trebuie să încheiem aceste restanţe, vechi de 10 ani, ca să demonstrăm mediului de afaceri că suntem serioşi şi ne onorăm obligaţiile!  În bugetul anului 2021 se vor regăsi lucrări precum Prelungirea Ghencea, Pasajul de la Doamna Ghica, foarte multe consolidări, în special cele foarte vechi, patinoarul Mihai Flamaropol şi cartierul Henri Coandă.  Subliniez faptul că, deşi în această primă formă a bugetului nu se regăsesc proiecte noi, acestea vor fi cuprinse în buget la viitoarele rectificări”.  🔸Întâlniri cu primarii de sector pentru clarificarea obligaţiilor administrative🔸  Primarul Capitalei a mai vorbit de asemenea, despre relaţia administrativă haotică între PMB şi primăriile de sector, exemplificând cu suprapuneri de obligaţii sau lacune normative:  ✏️“PMB s-a angajat să asfalteze străzi periferice şi să anvelopeze blocuri, deşi acestea sunt în sarcina primăriilor de sector.  Sunt sectoare care au centre pentru persoanele fără adăpost, sunt sectoare care nu au. Sunt sectoare care fac marcaje, altele care nu fac marcaje rutiere. Multe străzile mici din centrul oraşului nu pot fi organizate ca parcări publice pentru că aparţin de sectoare şi nu există acord între PMB şi primăriile de sector. Şi exemplele pot continua. Pentru fiecare din aceste situaţii voi intensifica ritmul de întâlniri cu primarii de sector cu care voi discuta şi alte probleme administrative”.";"2021-01-22T13:56:46+0000";"";"";"";"{""name"": ""Prim\u0103ria Municipiului Bucure\u015fti"", ""id"": ""750349898436390""}"
"1";"438";"436";"750349898436390_530261621189142";"data";"fetched (200)";"2021-01-24 08:53:25.383551";"Facebook:/<page-id>/posts";"Primarul General, Nicusor Dan, face declarații de presă după dezbaterile cu directorii din instituție și reprezentanții organizațiilor non-guvernamentale asupra bugetului pentru 2021.";"2021-01-22T09:04:38+0000";"";"";"";"{""name"": ""Prim\u0103ria Municipiului Bucure\u015fti"", ""id"": ""750349898436390""}"
"1";"439";"436";"750349898436390_1930579863746715";"data";"fetched (200)";"2021-01-24 08:53:25.383551";"Facebook:/<page-id>/posts";"🔸Primarul General, Nicușor Dan, continuă dialogul asupra bugetului cu directorii din instituție și organizațiile non-guvernamentale🔸           Primarul Capitalei continuă procedura transparentă de dezbatere asupra bugetului pe 2021. În a doua zi de discuții, la întâlniri au participat reprezentanți ai organizațiilor non-guvernamentale: Dăruiește Viață, Funky Citizens, Fundația Comunitară București, OAR București, MKBT, RE:Rise, AMAIS, ASOP, BAZA, CeRe, Active Watch, ASIS, Federația Organizațiilor din Servicii Sociale, Centrul de Salvare și Reabilitare a Animalelor Sălbatice, Kola Kariola, Big Hearts Society. Totodată, au participat și viceprimarii Capitalei, precum și consilieri generali, membri în Comisia Economică, Buget, Finanțe din cadrul Consiliului General al Municipiului București.   A fost un dialog deschis, consilierii generali și reprezentanții organizațiilor non-guvernamentale au adresat întrebări directorilor și specialiștilor din Primărie, atât cu privire la datorii, cât și cu privire la planurile de funcționare și dezvoltare pe fiecare domeniu în parte.  ✏️”Nu am de gând să accept bani risipiți pe cheltuieli nejustificate. Trebuie să ne axăm pe problemele importante pentru viața de zi cu zi a cetățenilor, să redresăm situația financiară a Primăriei, să luăm în calcul și faptul că urmează să desființăm companiile municipale și atunci trebuie să ghidăm bugetul în funcție și de acest aspect. Dar, cel mai important, trebuie să fim realiști și corecți cu oamenii. Tocmai de aceea am vrut ca la aceste dezbateri să fie prezenți consilieri generali și reprezentanți ai societății civile.  Împreună discutăm și apoi vom merge cu propunerea de buget ținând cont de părerile tuturor factorilor implicați”, a declarat primarul Capitalei.    La discuțiile de astăzi au fost convocați directorii de la Administrația Spitalelor și Serviciilor Medicale, Administrația Municipală pentru Consolidarea Clădirilor cu Risc Seismic, Administrația Străzilor, Administrația Lacuri, Parcuri și Agrement, Direcția Generală de Asistență Socială, Administrația Cimitirelor, CSM București, precum și cu cei din domeniul protecției animalelor și al administrării monumentelor.";"2021-01-21T18:15:37+0000";"";"";"";"{""name"": ""Prim\u0103ria Municipiului Bucure\u015fti"", ""id"": ""750349898436390""}"
"1";"440";"436";"750349898436390_1929766373828064";"data";"fetched (200)";"2021-01-24 08:53:25.383551";"Facebook:/<page-id>/posts";"🔸 Primarul Capitalei a convocat directorii din Primărie la discuții asupra bugetului pe 2021🔸  Primarul General, Nicușor Dan, a inițiat un dialog transparent pe marginea datoriilor, cheltuielilor curente și investițiilor cu toți directorii din primărie. La discuții au fost prezenți și reprezentanți ai organizațiilor neguvernamentale, precum Funky Citizens, Grow Up Romania, Greenpeace, OAR București, NOD Makerspace, Grupul de Inițiativă Civică Chibrit, Fundația Comunitară București, MKBT, ARCEN, EDIT, Fundația Cărturești, AMAIS, BAZA, ASOP, Centrul de Salvare și Reabilitare a Animalelor Sălbatice, Grupul de Inițiativă Civică Cișmigiu, Parcul Natural Văcărești. De asemenea, la întâlniri au participat și cei doi viceprimari ai Capitalei, Stelian Bujduveanu și Horia Tomescu, precum și consilieri generali, membri în Comisia Economică, Buget, Finanțe din cadrul Consiliului General al Municipiului București.  Astăzi, 20 ianuarie a.c., a avut loc prima rundă a acestor dezbateri, la care atât reprezentanții organizațiilor non-guvernamentale, cât și consilierii generali au putut adresa întrebări punctuale directorilor și specialiștilor din fiecare domeniu în parte.  Urmează ca pe baza acestor discuții, care vor continua și cu alți factori responsabili pentru dezvoltarea Bucureștiului, să fie conturat bugetul pentru 2021.  ✏️ “Este important ca bugetul să reflecte în mod real nevoile cetățenilor și să acopere cheltuielile necesare, inclusiv cele privind proiectele în desfășurare, dar și pentru demararea altor investiții și proiecte noi pentru București. Pentru prima dată, bugetul se discută în mod transparent și foarte deschis atât cu directorii și specialiștii din Primărie, cât și în prezența consilierilor generali și a organizațiilor non-guvernamentale”, a declarat primarul Capitalei.    La discuțiile de astăzi au fost convocați directorii din domeniul transporturilor, inclusiv STB, Direcția Generală Investiții, Fonduri Europene, Arena Națională, directorii de la Utilități, Situații de Urgență, Serviciul EURO 2020, Direcția Generală Urbanism și Amenajarea Teritoriului, Direcția de Mediu, precum și cei de la Direcția Administrativă, Direcția Informatică și Direcția Cultură, Învățământ, Turism. În zilele următoare sunt programate întâlniri și cu ceilalți directori din cadrul Primăriei și instituțiile subordonate.";"2021-01-20T18:17:29+0000";"";"";"";"{""name"": ""Prim\u0103ria Municipiului Bucure\u015fti"", ""id"": ""750349898436390""}"
"1";"441";"436";"750349898436390_1929515620519806";"data";"fetched (200)";"2021-01-24 08:53:25.383551";"Facebook:/<page-id>/posts";"🔶 Primarul General, Nicuşor Dan, îşi reiterează poziţia fermă împotriva demolării clădirilor de patrimoniu din Bucureşti si a construcţiilor edificate fara avizele necesare, conform legii.  Primarul General promite că atitudinea autorităţii locale faţă de patrimoniul naţional din Capitală se va schimba şi că în următoarea perioadă nu se vor mai demola clădiri istorice şi nu se vor mai edifica imobile fără acte, avize, certificate sau autorizări.  ✏️ Primarul General, Nicusor Dan: “Clădirea din strada Știrbei Vodă 132 a fost salvată. În timpul mandatului meu nu se vor face demolări fără avize și nu se vor construi blocuri în locul clădirilor istorice din București. Acest lucru este valabil și în cazul imobilului din strada Știrbei Vodă 132. Anul trecut, în luna noiembrie, am suspendat autorizația de desființare, autorizație care fusese semnată de către fosta administrație pe ultima sută de metri a mandatului. Prefectul Municipiului București a atacat astăzi, la Tribunalul București, actele administrative referitoare la acest imobil, respectiv certificatul de urbanism privind desființarea construcției existente și construire imobil, autorizația de desființare din 15.10.2020, precum și autorizația de construire semnată de fostul primar Firea în data de 15.10.2020 pentru construirea unui bloc de 7 etaje. Îi mulțumesc prefectului pentru toate eforturile depuse. Astfel, având în vedere faptul că prefectul a atacat în instanță aceste acte, orice acțiune de demolare/construire se suspendă de drept”.  ✏️ In ceea ce priveste situatia imobilului din strada I.C. Visarion nr. 8, Primarul Capitalei a declarat: “îmi doresc ca autoritățile să ducă la capăt ancheta și să facă lumină în acest caz, pentru a putea reveni la o stare de normalitate privind protejarea patrimoniului cultural din Capitală. Este un alt potențial abuz pe care, în trecut, l-am semnalat.  Atitudinea față de patrimoniul național se schimbă în București și asta sper că au înțeles toți amatorii de tunuri imobiliare cu clădiri vechi, pline de istorie”.";"2021-01-20T12:07:42+0000";"";"";"";"{""name"": ""Prim\u0103ria Municipiului Bucure\u015fti"", ""id"": ""750349898436390""}"
"1";"442";"436";"750349898436390_1928959957242039";"data";"fetched (200)";"2021-01-24 08:53:25.383551";"Facebook:/<page-id>/posts";"🔸Primarul Capitalei, Nicușor Dan, la prima întâlnire cu firmele specializate în construcția rețelelor termice: „Avem nevoie de toți cei capabili să lucreze la modernizarea sistemului de termoficare din București”🔸         Marți după-amiază, primarul Municipiului București, Nicușor Dan, a avut, în spiritul transparenței, o primă întâlnire cu reprezentanții companiilor care desfășoară activități în domeniul modernizării și reparațiilor rețelelor și instalațiilor de termoficare, în condițiile în care Primăria Capitalei va demara în curând un plan ambițios de modernizare a sistemului de transport al agentului termic în București.  Discuțiile s-au concentrat pe soluțiile tehnice cele mai bune pentru modernizarea rețelelor, capacitățile de lucru disponibile și calendarele posibile de execuție, finanțarea pe care Primăria Capitalei o va acorda și pre-condițiile necesare pentru începerea lucrărilor.         În urma dialogului s-a desprins concluzia că va fi nevoie de mobilizarea unei mari părți din capacitatea mai multor firme de construcții prezente actualmente pe piață pentru a face față volumului de muncă necesar schimbării cât mai rapide a unui număr important de kilometri de țeavă. S-a discutat de asemenea despre obligativitatea găsirii unui bun echilibru între lucrările de modernizare și asigurarea în continuare a furnizării apei calde și căldurii pentru bucureșteni, iar schimbarea țevilor va trebui făcută astfel încât să afecteze într-o măsură cât mai mică traficul rutier.        Primarul Capitalei a insistat pe faptul că-și dorește seriozitate în construcție, ceea ce înseamnă eficientizarea procesului și respectarea termenelor, subliniind la rândul său că municipalitatea nu va întârzia cu plățile către constructori.  ✏️„Bucureștiul are, după cum știți, o problemă mare cu rețeaua de termie. Avem determinarea și fondurile necesare pentru a demara chiar de anul acesta reparații ale rețelei principale și am dori să începem cât mai curând. De aceea am dorit să organizez această întâlnire, în mod transparent, ca să vedem împreună ce soluții există. Aș vrea să ieșim din logica din ultimii ani de la Primăria Capitalei. Vă garantez că aveți în noi parteneri serioși. Plătim la timp lucrările, iar obligațiile pe care ni le asumăm și noi, și constructorii, trebuie să fie respectate. Considerați că începe un nou mod de lucru cu Primăria Capitalei”, a spus Nicușor Dan.        În legătură cu capacitatea constructorilor de a face lucrări de amploarea celor necesare, primarul Nicușor Dan a spus că acest lucru e în atenția Primăriei și vor fi luate măsurile adecvate. ✏️ “E nevoie de o modernizare generală în rândul firmelor de construcții, fiindcă vrem să facem lucrări pe mai multe tronsoane în paralel, în diverse zone din Capitală, în ritm rapid, iar acest lucru va presupune contractarea mai multor firme. Necesarul de lucrări depășește cu mult capacitatea unei singure companii”.        Reprezentanții firmelor care au participat la întâlnirea cu primarul general al Capitalei și-au arătat interesul pentru a participa la licitațiile care vor fi organizate în perioada următoare, arătând că apreciază deschiderea primarului Nicușor Dan față de companiile din domeniu. La întâlnirea de azi au participat reprezentanții a 13 companii specializate în domeniul modernizării și reparațiilor rețelelor și instalațiilor de termoficare, la care s-au adăugat reprezentanții companiilor municipale Termoenergetica și Energetica Servicii.          Precizăm că săptămâna viitoare, pe data de 26 ianuarie a.c., va avea loc o nouă întâlnire pe subiectul modernizării rețelelor de termoficare, la care vor fi invitați reprezentanții altor firme din acest sector de activitate. Toate companiile interesate să-și trimită reprezentanții la această întâlnire pot trimite o solicitare la cabinetul primarului general.         Conform primarului Nicușor Dan, Primăria Capitalei va demara în curând două mari proiecte de modernizare a rețelelor de termoficare – un proiect din fonduri proprii, în valoare de 80 de milioane de euro și un proiect din fonduri europene, în valoare de 300 de milioane de euro – cu obiectivul de a moderniza în total un număr de 270 de kilometri de rețea de termoficare, începând cu zonele unde se produc cele mai multe avarii.";"2021-01-19T16:51:09+0000";"";"";"";"{""name"": ""Prim\u0103ria Municipiului Bucure\u015fti"", ""id"": ""750349898436390""}"
"1";"443";"436";"750349898436390_1928786437259391";"data";"fetched (200)";"2021-01-24 08:53:25.383551";"Facebook:/<page-id>/posts";"🚌 Vehiculele destinate transportului public vor fi decolantate, astfel încât spațiul eliberat să poată fi vândut pentru reclame comerciale. Este vorba despre vehiculele din parcul Societății de Transport București, pe care erau trecute însemnele Primăriei și anul achiziției.    ✏️ “Știm cu toții că sunt ale Primăriei, nu e nevoie ca acest lucru să fie scris peste tot. N-am înțeles niciodată de ce s-a decis așa ceva, dar foarte probabil are legătură cu cultul personalității fostului primar. În loc să facem reclamă inutilă Primăriei Capitalei pentru un serviciu public pe care oricum îl furnizează, vom căuta să colectăm fonduri suplimentare de la agenții economici privați care își doresc reclamă în spațiul public”, a declarat Nicușor Dan cu privire la acest subiect.  Până în acest moment, au fost decolantate peste 60% din totalul autobuzelor STB, urmând ca în următoarele 10 zile să fie curățate și restul vehiculelor.";"2021-01-19T11:56:49+0000";"";"";"";"{""name"": ""Prim\u0103ria Municipiului Bucure\u015fti"", ""id"": ""750349898436390""}"
"1";"444";"436";"750349898436390_1928045897333445";"data";"fetched (200)";"2021-01-24 08:53:25.383551";"Facebook:/<page-id>/posts";"Primarul General, Nicusor Dan, a susţinut astăzi, 18 ianuarie, o conferinţă de presă în care a anunţat că încep procedurile de înlocuire a reţelei de termoficare din Bucureşti, o parte din fonduri proprii, o parte din bani europeni.  ✏️Primarul General, Nicusor Dan: “Începem procedurile de înlocuire sistematică a reţelei de termoficare! Este vorba despre 60 km de reţea din fonduri proprii - aproximativ 90 de milioane de euro, iar alţi 200 km îi vom reabilita din fonduri europene, aproximativ 300 de milioane de euro.  Fiind vorba despre un volum foarte mare de lucrări, intenţionăm să lucrăm simultan pe mai multe tronsoane, cu mai multe companii, astfel încât şantierele să dureze cât mai puţin.  Mesajul nostru e că avem nevoie de toate firmele serioase din piaţa românească şi probabil europeană, pentru că va fi o licitaţie internaţională. Vom schimba modul de lucru. Vom plăti la timp. Vom cere fiecăruia dintre constructori să respecte strict graficele de execuţie"".  🔸PMB invită la discuţii firmele de construcţii🔸         Primarul General a explicat că în luna februarie se va organiza o licitaţie de amploare şi că vor începe discuţiile pe marginea caietelor de sarcini, în transparenţă totală: ""Vrem să anticipăm de pe acum problemele care pot să apară şi să le rezolvăm de la nivelul caietelor de sarcini, astfel încât să nu fim în situaţia să ne confruntăm cu aceste probleme în momentul în care suntem cu şantierele începute. De aceea, o să avem mâine, marţi, 19 ianuarie, o primă discuţie cu constructorii. O a doua discuţie cu constructorii va avea loc marţi, 26 ianuarie. Pentru întâlnirea de mâine am chemat opt mari firme de construcţii, toate au confirmat, dar discuţia nu este limitată la aceste opt companii. Atât discuţia de săptămâna aceasta, cât şi discuţia de săptămâna viitoare vor fi deschise pentru firmele serioase de construcţii din România. Cei care doresc să participe la aceste discuţii sunt rugaţi să trimită un mesaj, email, telefon, adresă scrisă către Primăria Capitalei, Cabinetul Primarului General şi noi vom face invitaţiile pentru aceste discuţii"".";"2021-01-18T11:46:00+0000";"";"";"";"{""name"": ""Prim\u0103ria Municipiului Bucure\u015fti"", ""id"": ""750349898436390""}"
"1";"445";"436";"750349898436390_2816278501980849";"data";"fetched (200)";"2021-01-24 08:53:25.383551";"Facebook:/<page-id>/posts";"Conferinţa live a Primarului General, Nicuşor Dan, de la Primăria Capitalei. Încep discuţiile cu reprezentanţii companiilor specializate în reparaţii şi reabilitări de reţele termice";"2021-01-18T09:01:37+0000";"";"";"";"{""name"": ""Prim\u0103ria Municipiului Bucure\u015fti"", ""id"": ""750349898436390""}"
"1";"446";"436";"750349898436390_1140738986379923";"data";"fetched (200)";"2021-01-24 08:53:25.383551";"Facebook:/<page-id>/posts";"În direct de la Primăria Capitalei! Primarul General, Nicușor Dan, prezintă măsurile concrete luate de actuala administrație pentru deblocarea proiectelor vitale ale Capitalei.  Sursa video TVR";"2021-01-14T10:00:55+0000";"";"";"";"{""name"": ""Prim\u0103ria Municipiului Bucure\u015fti"", ""id"": ""750349898436390""}"
"1";"447";"436";"750349898436390_1920486608089374";"data";"fetched (200)";"2021-01-24 08:53:25.383551";"Facebook:/<page-id>/posts";"🌨🌨❄️🌨Peste 650 de utilaje de deszăpezire şi 2800 de operatori sunt pregătiţi să intervină pe străzile din Capitală         Având în vedere prognoza emisă de meteorologi, care anunţă răcirea vremii şi precipitaţii sub formă de ploaie, lapoviţă şi ninsoare (slabă cantitativ), Primăria Municipiului Bucureşti a dispus măsurile necesare pentru buna desfăşurare a traficului rutier.        Astfel, în prezent, operatorii de deszăpezire şi ADP-urile de sector sunt pregătite să acţioneze cu un total de 662 utilaje şi 2883 operatori de deszăpezire. Stocurile totale de materiale antiderapante sunt de 18.813 tone.  În cazul în care situaţia o va impune, echipele de deszăpezire vor interveni cu prioritate pe arterele principale, cele cu trafic STB, cu obiective sociale și instituții publice, pe pante, rampe și poduri, după care se va continua pe toate străzile din oraș.  ❄️De asemenea, Societatea de Transport Bucureşti este pregătită să intervină cu personal și utilaje pentru deszăpezirea căilor de rulare a tramvaielor, buna funcționare a macazurilor și pentru îndepărtarea zăpezii de pe refugiile de tramvai.  ❄️Direcția Generală de Asistență Socială a Municipiului București are deschis continuu (24/24) un Serviciu de urgențe sociale, tel. scurt 021.9524, la care bucureștenii pot sesiza cazurile de persoane fără adăpost de pe raza Municipiului București.         Reamintim că Primăria Municipiului București pune la dispoziția cetățenilor numărul de telefon gratuit 0800.800.868, acolo unde aceștia pot semnala eventuale probleme apărute în urma ninsorilor /precipitațiilor.";"2021-01-08T17:44:14+0000";"";"";"";"{""name"": ""Prim\u0103ria Municipiului Bucure\u015fti"", ""id"": ""750349898436390""}"
